"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-07,"GA 648","CGK3-?
(Domestic)","96 ",9,105
2017-04-07,"GA 646","CGK3-AMQ
(Domestic)","91 ",3,94
2017-04-07,"GA 530","CGK3-BDJ
(Domestic)","108 ",1,109
2017-04-07,"GA 532","CGK3-BDJ
(Domestic)","112 ",11,123
2017-04-07,"GA 534","CGK3-BDJ
(Domestic)","94 ",8,102
2017-04-07,"GA 528","CGK3-BDJ
(Domestic)","73 ",25,98
2017-04-07,"GA 536","CGK3-BDJ
(Domestic)","72 ",3,75
2017-04-07,"GA 538","CGK3-BDJ
(Domestic)","43 ",12,55
2017-04-07,"GA 298","CGK3-BKS
(Domestic)","91 ",39,130
2017-04-07,"GA 296","CGK3-BKS
(Domestic)","89 ",5,94
2017-04-07,"GA 566","CGK3-BPN
(Domestic)","56 ",8,64
2017-04-07,"GA 560","CGK3-BPN
(Domestic)","106 ",0,106
2017-04-07,"GA 564","CGK3-BPN
(Domestic)","97 ",17,114
2017-04-07,"GA 568","CGK3-BPN
(Domestic)","87 ",16,103
2017-04-07,"GA 570","CGK3-BPN
(Domestic)","79 ",7,86
2017-04-07,"GA 576","CGK3-BPN
(Domestic)","104 ",8,112
2017-04-07,"GA 572","CGK3-BPN
(Domestic)","82 ",43,125
2017-04-07,"GA 150","CGK3-BTH
(Domestic)","113 ",1,114
2017-04-07,"GA 156","CGK3-BTH
(Domestic)","75 ",6,81
2017-04-07,"GA 152","CGK3-BTH
(Domestic)","88 ",4,92
2017-04-07,"GA 154","CGK3-BTH
(Domestic)","97 ",6,103
2017-04-07,"GA 158","CGK3-BTH
(Domestic)","84 ",11,95
2017-04-07,"GA 146","CGK3-BTJ
(Domestic)","81 ",19,100
2017-04-07,"GA 142","CGK3-BTJ
(Domestic)","93 ",21,114
2017-04-07,"GA 140","CGK3-BTJ
(Domestic)","129 ",3,132
2017-04-07,"GA 128","CGK3-DJB
(Domestic)","63 ",11,74
2017-04-07,"GA 132","CGK3-DJB
(Domestic)","59 ",10,69
2017-04-07,"GA 130","CGK3-DJB
(Domestic)","50 ",3,53
2017-04-07,"GA 134","CGK3-DJB
(Domestic)","107 ",15,122
2017-04-07,"GA 126","CGK3-DJB
(Domestic)","59 ",24,83
2017-04-07,"GA 656","CGK3-DJJ
(Domestic)","78 ",9,87
2017-04-07,"GA 652","CGK3-DPS
(Domestic)","144 ",8,152
2017-04-07,"GA 412","CGK3-DPS
(Domestic)","265 ",14,279
2017-04-07,"GA 420","CGK3-DPS
(Domestic)","123 ",11,134
2017-04-07,"GA 418","CGK3-DPS
(Domestic)","145 ",6,151
2017-04-07,"GA 426","CGK3-DPS
(Domestic)","162 ",5,167
