"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-11,"GA 270","KNO-BTH
(Domestic)","70 ",0,70
2017-04-11,"GA 121","KNO-CGK
(Domestic)","123 ",2,125
2017-04-11,"GA 850","KNO-CGK
(International)","115 ",3,118
2017-04-11,"GA 197","KNO-CGK
(Domestic)","124 ",1,125
2017-04-11,"GA 195","KNO-CGK
(Domestic)","79 ",0,79
2017-04-11,"GA 193","KNO-CGK
(Domestic)","120 ",0,120
2017-04-11,"GA 191","KNO-CGK
(Domestic)","124 ",0,124
2017-04-11,"GA 189","KNO-CGK
(Domestic)","108 ",2,110
2017-04-11,"GA 187","KNO-CGK
(Domestic)","115 ",0,115
2017-04-11,"GA 185","KNO-CGK
(Domestic)","100 ",13,113
2017-04-11,"GA 183","KNO-CGK
(Domestic)","125 ",1,126
2017-04-11,"GA 123","KNO-CGK
(Domestic)","88 ",2,90
2017-04-11,"GA 181","KNO-CGK
(Domestic)","80 ",0,80
2017-04-11,"GA 7136","KNO-DTB
(Domestic)","51 ",7,58
2017-04-11,"GA 7134","KNO-FLZ
(Domestic)","56 ",16,72
2017-04-11,"GA 7116","KNO-GNS
(Domestic)","58 ",12,70
2017-04-11,"GA 266","KNO-PLM
(Domestic)","67 ",0,67
2017-04-11,"MH 861","KNO-KUL
(International)","126 ",0,126
2017-04-11,"MH 865","KNO-KUL
(International)","126 ",4,130
2017-04-11,"MI 233","KNO-SIN
(International)","79 ",1,80
2017-04-11,"MI 237","KNO-SIN
(International)","149 ",1,150
