"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-10,"GA 648","CGK3-?
(Domestic)","125 ",7,132
2017-04-10,"GA 646","CGK3-AMQ
(Domestic)","128 ",5,133
2017-04-10,"GA 536","CGK3-BDJ
(Domestic)","59 ",20,79
2017-04-10,"GA 530","CGK3-BDJ
(Domestic)","126 ",0,126
2017-04-10,"GA 532","CGK3-BDJ
(Domestic)","105 ",11,116
2017-04-10,"GA 534","CGK3-BDJ
(Domestic)","79 ",17,96
2017-04-10,"GA 538","CGK3-BDJ
(Domestic)","36 ",13,49
2017-04-10,"GA 528","CGK3-BDJ
(Domestic)","69 ",8,77
2017-04-10,"GA 296","CGK3-BKS
(Domestic)","125 ",6,131
2017-04-10,"GA 298","CGK3-BKS
(Domestic)","54 ",15,69
2017-04-10,"GA 560","CGK3-BPN
(Domestic)","149 ",0,149
2017-04-10,"GA 562","CGK3-BPN
(Domestic)","151 ",1,152
2017-04-10,"GA 564","CGK3-BPN
(Domestic)","128 ",13,141
2017-04-10,"GA 566","CGK3-BPN
(Domestic)","120 ",11,131
2017-04-10,"GA 576","CGK3-BPN
(Domestic)","118 ",26,144
2017-04-10,"GA 572","CGK3-BPN
(Domestic)","108 ",29,137
2017-04-10,"GA 570","CGK3-BPN
(Domestic)","91 ",28,119
2017-04-10,"GA 568","CGK3-BPN
(Domestic)","128 ",31,159
2017-04-10,"GA 150","CGK3-BTH
(Domestic)","145 ",0,145
2017-04-10,"GA 152","CGK3-BTH
(Domestic)","136 ",5,141
2017-04-10,"GA 154","CGK3-BTH
(Domestic)","115 ",27,142
2017-04-10,"GA 158","CGK3-BTH
(Domestic)","89 ",20,109
2017-04-10,"GA 156","CGK3-BTH
(Domestic)","57 ",37,94
2017-04-10,"GA 146","CGK3-BTJ
(Domestic)","84 ",29,113
2017-04-10,"GA 142","CGK3-BTJ
(Domestic)","79 ",21,100
2017-04-10,"GA 140","CGK3-BTJ
(Domestic)","113 ",6,119
2017-04-10,"GA 132","CGK3-DJB
(Domestic)","66 ",9,75
2017-04-10,"GA 130","CGK3-DJB
(Domestic)","108 ",4,112
2017-04-10,"GA 128","CGK3-DJB
(Domestic)","103 ",12,115
2017-04-10,"GA 134","CGK3-DJB
(Domestic)","80 ",15,95
2017-04-10,"GA 126","CGK3-DJB
(Domestic)","72 ",8,80
2017-04-10,"GA 656","CGK3-DJJ
(Domestic)","135 ",13,148
2017-04-10,"GA 426","CGK3-DPS
(Domestic)","182 ",25,207
2017-04-10,"GA 414","CGK3-DPS
(Domestic)","108 ",17,125
2017-04-10,"GA 438","CGK3-DPS
(Domestic)","155 ",0,155
2017-04-10,"GA 652","CGK3-DPS
(Domestic)","73 ",17,90
2017-04-10,"GA 422","CGK3-DPS
(Domestic)","175 ",29,204
2017-04-10,"GA 420","CGK3-DPS
(Domestic)","150 ",2,152
2017-04-10,"GA 418","CGK3-DPS
(Domestic)","136 ",12,148
2017-04-10,"GA 412","CGK3-DPS
(Domestic)","207 ",22,229
2017-04-10,"GA 410","CGK3-DPS
(Domestic)","181 ",30,211
2017-04-10,"GA 408","CGK3-DPS
(Domestic)","147 ",9,156
2017-04-10,"GA 404","CGK3-DPS
(Domestic)","150 ",12,162
2017-04-10,"GA 402","CGK3-DPS
(Domestic)","231 ",4,235
2017-04-10,"GA 400","CGK3-DPS
(Domestic)","150 ",0,150
2017-04-10,"GA 424","CGK3-DPS
(Domestic)","89 ",12,101
2017-04-10,"GA 262","CGK3-FLZ
(Domestic)","84 ",10,94
2017-04-10,"GA 218","CGK3-JOG
(Domestic)","82 ",20,102
2017-04-10,"GA 216","CGK3-JOG
(Domestic)","83 ",32,115
2017-04-10,"GA 212","CGK3-JOG
(Domestic)","109 ",26,135
2017-04-10,"GA 210","CGK3-JOG
(Domestic)","121 ",10,131
2017-04-10,"GA 208","CGK3-JOG
(Domestic)","67 ",49,116
2017-04-10,"GA 206","CGK3-JOG
(Domestic)","144 ",9,153
2017-04-10,"GA 214","CGK3-JOG
(Domestic)","129 ",28,157
2017-04-10,"GA 202","CGK3-JOG
(Domestic)","148 ",1,149
2017-04-10,"GA 204","CGK3-JOG
(Domestic)","147 ",4,151
2017-04-10,"GA 194","CGK3-KNO
(Domestic)","139 ",0,139
2017-04-10,"GA 180","CGK3-KNO
(Domestic)","116 ",0,116
2017-04-10,"GA 118","CGK3-KNO
(Domestic)","96 ",24,120
2017-04-10,"GA 186","CGK3-KNO
(Domestic)","138 ",24,162
2017-04-10,"GA 188","CGK3-KNO
(Domestic)","116 ",9,125
2017-04-10,"GA 190","CGK3-KNO
(Domestic)","105 ",25,130
2017-04-10,"GA 122","CGK3-KNO
(Domestic)","84 ",35,119
2017-04-10,"GA 184","CGK3-KNO
(Domestic)","89 ",19,108
2017-04-10,"GA 192","CGK3-KNO
(Domestic)","108 ",20,128
2017-04-10,"GA 196","CGK3-KNO
(Domestic)","91 ",23,114
2017-04-10,"GA 182","CGK3-KNO
(Domestic)","141 ",1,142
2017-04-10,"GA 456","CGK3-KOE
(Domestic)","62 ",0,62
2017-04-10,"GA 452","CGK3-LBJ
(Domestic)","68 ",12,80
2017-04-10,"GA 432","CGK3-LOP
(Domestic)","53 ",9,62
2017-04-10,"GA 440","CGK3-LOP
(Domestic)","81 ",18,99
2017-04-10,"GA 434","CGK3-LOP
(Domestic)","146 ",0,146
2017-04-10,"GA 430","CGK3-LOP
(Domestic)","124 ",25,149
2017-04-10,"GA 600","CGK3-MDC
(Domestic)","60 ",9,69
2017-04-10,"GA 626","CGK3-MDC
(Domestic)","44 ",18,62
2017-04-10,"GA 602","CGK3-MDC
(Domestic)","108 ",4,112
2017-04-10,"GA 606","CGK3-MDC
(Domestic)","61 ",21,82
2017-04-10,"GA 290","CGK3-MLG
(Domestic)","134 ",5,139
2017-04-10,"GA 292","CGK3-MLG
(Domestic)","105 ",38,143
2017-04-10,"GA 166","CGK3-PDG
(Domestic)","79 ",26,105
2017-04-10,"GA 160","CGK3-PDG
(Domestic)","104 ",2,106
2017-04-10,"GA 162","CGK3-PDG
(Domestic)","85 ",30,115
2017-04-10,"GA 164","CGK3-PDG
(Domestic)","93 ",15,108
2017-04-10,"GA 168","CGK3-PDG
(Domestic)","70 ",25,95
2017-04-10,"GA 148","CGK3-PDG
(Domestic)","97 ",13,110
2017-04-10,"GA 124","CGK3-PDG
(Domestic)","89 ",5,94
2017-04-10,"GA 136","CGK3-PGK
(Domestic)","73 ",1,74
2017-04-10,"GA 138","CGK3-PGK
(Domestic)","56 ",17,73
2017-04-10,"GA 198","CGK3-PKU
(Domestic)","60 ",26,86
2017-04-10,"GA 144","CGK3-PKU
(Domestic)","80 ",11,91
2017-04-10,"GA 178","CGK3-PKU
(Domestic)","130 ",16,146
2017-04-10,"GA 170","CGK3-PKU
(Domestic)","139 ",1,140
2017-04-10,"GA 172","CGK3-PKU
(Domestic)","121 ",9,130
2017-04-10,"GA 174","CGK3-PKU
(Domestic)","82 ",10,92
2017-04-10,"GA 550","CGK3-PKY
(Domestic)","126 ",1,127
2017-04-10,"GA 552","CGK3-PKY
(Domestic)","122 ",12,134
2017-04-10,"GA 120","CGK3-PLM
(Domestic)","107 ",14,121
2017-04-10,"GA 102","CGK3-PLM
(Domestic)","150 ",2,152
2017-04-10,"GA 100","CGK3-PLM
(Domestic)","112 ",1,113
2017-04-10,"GA 104","CGK3-PLM
(Domestic)","115 ",11,126
2017-04-10,"GA 112","CGK3-PLM
(Domestic)","95 ",21,116
2017-04-10,"GA 106","CGK3-PLM
(Domestic)","123 ",15,138
2017-04-10,"GA 108","CGK3-PLM
(Domestic)","78 ",18,96
2017-04-10,"GA 110","CGK3-PLM
(Domestic)","97 ",15,112
2017-04-10,"GA 114","CGK3-PLM
(Domestic)","89 ",7,96
2017-04-10,"GA 116","CGK3-PLM
(Domestic)","69 ",23,92
2017-04-10,"GA 622","CGK3-PLW
(Domestic)","119 ",7,126
2017-04-10,"GA 502","CGK3-PNK
(Domestic)","128 ",13,141
2017-04-10,"GA 500","CGK3-PNK
(Domestic)","141 ",0,141
