"Flight Date","Flight No.",Route,"Paying Pax","Non-Paying Pax","Total Pax"
2017-04-19,"GA 648","CGK3-?
(Domestic)","84 ",9,93
2017-04-19,"GA 646","CGK3-AMQ
(Domestic)","91 ",3,94
2017-04-19,"GA 530","CGK3-BDJ
(Domestic)","143 ",0,143
2017-04-19,"GA 528","CGK3-BDJ
(Domestic)","135 ",8,143
2017-04-19,"GA 538","CGK3-BDJ
(Domestic)","86 ",8,94
2017-04-19,"GA 534","CGK3-BDJ
(Domestic)","124 ",9,133
2017-04-19,"GA 536","CGK3-BDJ
(Domestic)","96 ",13,109
2017-04-19,"GA 532","CGK3-BDJ
(Domestic)","155 ",6,161
2017-04-19,"GA 298","CGK3-BKS
(Domestic)","96 ",32,128
2017-04-19,"GA 296","CGK3-BKS
(Domestic)","58 ",0,58
2017-04-19,"GA 566","CGK3-BPN
(Domestic)","134 ",19,153
2017-04-19,"GA 560","CGK3-BPN
(Domestic)","118 ",2,120
2017-04-19,"GA 562","CGK3-BPN
(Domestic)","93 ",0,93
2017-04-19,"GA 564","CGK3-BPN
(Domestic)","141 ",8,149
2017-04-19,"GA 570","CGK3-BPN
(Domestic)","147 ",8,155
2017-04-19,"GA 572","CGK3-BPN
(Domestic)","146 ",13,159
2017-04-19,"GA 576","CGK3-BPN
(Domestic)","116 ",11,127
2017-04-19,"GA 568","CGK3-BPN
(Domestic)","131 ",26,157
2017-04-19,"GA 158","CGK3-BTH
(Domestic)","113 ",30,143
2017-04-19,"GA 156","CGK3-BTH
(Domestic)","139 ",19,158
2017-04-19,"GA 154","CGK3-BTH
(Domestic)","140 ",22,162
2017-04-19,"GA 152","CGK3-BTH
(Domestic)","117 ",32,149
2017-04-19,"GA 150","CGK3-BTH
(Domestic)","117 ",3,120
2017-04-19,"GA 140","CGK3-BTJ
(Domestic)","106 ",6,112
2017-04-19,"GA 142","CGK3-BTJ
(Domestic)","98 ",25,123
2017-04-19,"GA 146","CGK3-BTJ
(Domestic)","126 ",20,146
2017-04-19,"GA 132","CGK3-DJB
(Domestic)","113 ",35,148
2017-04-19,"GA 126","CGK3-DJB
(Domestic)","100 ",16,116
2017-04-19,"GA 134","CGK3-DJB
(Domestic)","77 ",76,153
2017-04-19,"GA 128","CGK3-DJB
(Domestic)","90 ",50,140
2017-04-19,"GA 656","CGK3-DJJ
(Domestic)","146 ",13,159
2017-04-19,"GA 652","CGK3-DPS
(Domestic)","142 ",8,150
2017-04-19,"GA 438","CGK3-DPS
(Domestic)","161 ",0,161
2017-04-19,"GA 418","CGK3-DPS
(Domestic)","196 ",10,206
2017-04-19,"GA 420","CGK3-DPS
(Domestic)","144 ",18,162
2017-04-19,"GA 426","CGK3-DPS
(Domestic)","200 ",7,207
2017-04-19,"GA 424","CGK3-DPS
(Domestic)","86 ",24,110
2017-04-19,"GA 422","CGK3-DPS
(Domestic)","221 ",27,248
2017-04-19,"GA 414","CGK3-DPS
(Domestic)","119 ",40,159
2017-04-19,"GA 412","CGK3-DPS
(Domestic)","281 ",2,283
2017-04-19,"GA 408","CGK3-DPS
(Domestic)","135 ",27,162
2017-04-19,"GA 404","CGK3-DPS
(Domestic)","107 ",54,161
2017-04-19,"GA 402","CGK3-DPS
(Domestic)","204 ",6,210
2017-04-19,"GA 400","CGK3-DPS
(Domestic)","159 ",1,160
2017-04-19,"GA 410","CGK3-DPS
(Domestic)","204 ",6,210
2017-04-19,"GA 1440","CGK3-DUM
(Domestic)","48 ",0,48
2017-04-19,"GA 262","CGK3-FLZ
(Domestic)","41 ",7,48
2017-04-19,"GA 214","CGK3-JOG
(Domestic)","140 ",17,157
2017-04-19,"GA 218","CGK3-JOG
(Domestic)","122 ",37,159
2017-04-19,"GA 216","CGK3-JOG
(Domestic)","144 ",17,161
2017-04-19,"GA 212","CGK3-JOG
(Domestic)","140 ",7,147
2017-04-19,"GA 210","CGK3-JOG
(Domestic)","137 ",26,163
2017-04-19,"GA 208","CGK3-JOG
(Domestic)","118 ",40,158
2017-04-19,"GA 206","CGK3-JOG
(Domestic)","149 ",13,162
2017-04-19,"GA 204","CGK3-JOG
(Domestic)","154 ",9,163
2017-04-19,"GA 202","CGK3-JOG
(Domestic)","144 ",2,146
2017-04-19,"GA 190","CGK3-KNO
(Domestic)","141 ",19,160
2017-04-19,"GA 118","CGK3-KNO
(Domestic)","129 ",29,158
2017-04-19,"GA 122","CGK3-KNO
(Domestic)","110 ",22,132
2017-04-19,"GA 180","CGK3-KNO
(Domestic)","72 ",1,73
2017-04-19,"GA 182","CGK3-KNO
(Domestic)","144 ",8,152
2017-04-19,"GA 186","CGK3-KNO
(Domestic)","120 ",33,153
2017-04-19,"GA 188","CGK3-KNO
(Domestic)","123 ",30,153
2017-04-19,"GA 194","CGK3-KNO
(Domestic)","119 ",1,120
2017-04-19,"GA 196","CGK3-KNO
(Domestic)","114 ",12,126
2017-04-19,"GA 192","CGK3-KNO
(Domestic)","128 ",27,155
2017-04-19,"GA 456","CGK3-KOE
(Domestic)","66 ",0,66
2017-04-19,"GA 452","CGK3-LBJ
(Domestic)","94 ",2,96
2017-04-19,"GA 430","CGK3-LOP
(Domestic)","146 ",11,157
2017-04-19,"GA 440","CGK3-LOP
(Domestic)","135 ",23,158
2017-04-19,"GA 434","CGK3-LOP
(Domestic)","157 ",1,158
2017-04-19,"GA 432","CGK3-LOP
(Domestic)","132 ",28,160
2017-04-19,"GA 626","CGK3-MDC
(Domestic)","134 ",23,157
2017-04-19,"GA 602","CGK3-MDC
(Domestic)","126 ",1,127
2017-04-19,"GA 600","CGK3-MDC
(Domestic)","132 ",20,152
2017-04-19,"GA 290","CGK3-MLG
(Domestic)","143 ",9,152
2017-04-19,"GA 292","CGK3-MLG
(Domestic)","131 ",22,153
2017-04-19,"GA 148","CGK3-PDG
(Domestic)","127 ",17,144
2017-04-19,"GA 160","CGK3-PDG
(Domestic)","132 ",0,132
2017-04-19,"GA 124","CGK3-PDG
(Domestic)","91 ",6,97
2017-04-19,"GA 168","CGK3-PDG
(Domestic)","111 ",26,137
2017-04-19,"GA 166","CGK3-PDG
(Domestic)","122 ",36,158
2017-04-19,"GA 164","CGK3-PDG
(Domestic)","122 ",37,159
2017-04-19,"GA 162","CGK3-PDG
(Domestic)","81 ",81,162
2017-04-19,"GA 136","CGK3-PGK
(Domestic)","124 ",26,150
2017-04-19,"GA 198","CGK3-PKU
(Domestic)","69 ",17,86
2017-04-19,"GA 178","CGK3-PKU
(Domestic)","126 ",8,134
2017-04-19,"GA 176","CGK3-PKU
(Domestic)","115 ",20,135
2017-04-19,"GA 174","CGK3-PKU
(Domestic)","138 ",16,154
2017-04-19,"GA 170","CGK3-PKU
(Domestic)","57 ",6,63
2017-04-19,"GA 172","CGK3-PKU
(Domestic)","109 ",18,127
2017-04-19,"GA 550","CGK3-PKY
(Domestic)","140 ",0,140
2017-04-19,"GA 552","CGK3-PKY
(Domestic)","145 ",13,158
2017-04-19,"GA 120","CGK3-PLM
(Domestic)","74 ",32,106
2017-04-19,"GA 102","CGK3-PLM
(Domestic)","77 ",1,78
2017-04-19,"GA 100","CGK3-PLM
(Domestic)","80 ",2,82
2017-04-19,"GA 104","CGK3-PLM
(Domestic)","129 ",22,151
2017-04-19,"GA 106","CGK3-PLM
(Domestic)","137 ",6,143
2017-04-19,"GA 108","CGK3-PLM
(Domestic)","108 ",45,153
2017-04-19,"GA 110","CGK3-PLM
(Domestic)","128 ",13,141
2017-04-19,"GA 112","CGK3-PLM
(Domestic)","99 ",16,115
2017-04-19,"GA 114","CGK3-PLM
(Domestic)","69 ",39,108
2017-04-19,"GA 116","CGK3-PLM
(Domestic)","75 ",15,90
2017-04-19,"GA 622","CGK3-PLW
(Domestic)","131 ",8,139
2017-04-19,"GA 502","CGK3-PNK
(Domestic)","126 ",9,135
2017-04-19,"GA 504","CGK3-PNK
(Domestic)","142 ",6,148
2017-04-19,"GA 510","CGK3-PNK
(Domestic)","54 ",7,61
2017-04-19,"GA 514","CGK3-PNK
(Domestic)","115 ",2,117
2017-04-19,"GA 508","CGK3-PNK
(Domestic)","59 ",17,76
2017-04-19,"GA 500","CGK3-PNK
(Domestic)","62 ",2,64
2017-04-19,"GA 220","CGK3-SOC
(Domestic)","123 ",1,124
2017-04-19,"GA 222","CGK3-SOC
(Domestic)","149 ",5,154
2017-04-19,"GA 224","CGK3-SOC
(Domestic)","136 ",8,144
2017-04-19,"GA 226","CGK3-SOC
(Domestic)","129 ",19,148
2017-04-19,"GA 228","CGK3-SOC
(Domestic)","130 ",22,152
2017-04-19,"GA 244","CGK3-SRG
(Domestic)","140 ",14,154
2017-04-19,"GA 242","CGK3-SRG
(Domestic)","136 ",15,151
2017-04-19,"GA 240","CGK3-SRG
(Domestic)","153 ",3,156
2017-04-19,"GA 238","CGK3-SRG
(Domestic)","136 ",24,160
2017-04-19,"GA 236","CGK3-SRG
(Domestic)","139 ",22,161
2017-04-19,"GA 246","CGK3-SRG
(Domestic)","139 ",12,151
2017-04-19,"GA 234","CGK3-SRG
(Domestic)","151 ",2,153
2017-04-19,"GA 232","CGK3-SRG
(Domestic)","143 ",8,151
2017-04-19,"GA 230","CGK3-SRG
(Domestic)","114 ",3,117
2017-04-19,"GA 320","CGK3-SUB
(Domestic)","153 ",10,163
2017-04-19,"GA 302","CGK3-SUB
(Domestic)","152 ",0,152
2017-04-19,"GA 322","CGK3-SUB
(Domestic)","150 ",10,160
2017-04-19,"GA 328","CGK3-SUB
(Domestic)","141 ",14,155
2017-04-19,"GA 306","CGK3-SUB
(Domestic)","157 ",2,159
2017-04-19,"GA 324","CGK3-SUB
(Domestic)","145 ",14,159
2017-04-19,"GA 448","CGK3-SUB
(Domestic)","150 ",8,158
2017-04-19,"GA 326","CGK3-SUB
(Domestic)","143 ",13,156
2017-04-19,"GA 318","CGK3-SUB
(Domestic)","192 ",25,217
2017-04-19,"GA 316","CGK3-SUB
(Domestic)","144 ",17,161
2017-04-19,"GA 314","CGK3-SUB
(Domestic)","201 ",19,220
2017-04-19,"GA 312","CGK3-SUB
(Domestic)","158 ",1,159
2017-04-19,"GA 310","CGK3-SUB
(Domestic)","137 ",23,160
2017-04-19,"GA 304","CGK3-SUB
(Domestic)","149 ",2,151
2017-04-19,"GA 308","CGK3-SUB
(Domestic)","148 ",14,162
2017-04-19,"GA 284","CGK3-TJQ
(Domestic)","89 ",3,92
2017-04-19,"GA 282","CGK3-TJQ
(Domestic)","40 ",1,41
2017-04-19,"GA 68","CGK3-TKG
(Domestic)","68 ",18,86
2017-04-19,"GA 70","CGK3-TKG
(Domestic)","43 ",1,44
2017-04-19,"GA 80","CGK3-TKG
(Domestic)","59 ",2,61
2017-04-19,"GA 72","CGK3-TKG
(Domestic)","98 ",11,109
2017-04-19,"GA 74","CGK3-TKG
(Domestic)","150 ",13,163
2017-04-19,"GA 78","CGK3-TKG
(Domestic)","136 ",15,151
2017-04-19,"GA 76","CGK3-TKG
(Domestic)","137 ",18,155
2017-04-19,"GA 286","CGK3-TNJ
(Domestic)","134 ",14,148
2017-04-19,"GA 668","CGK3-TRK
(Domestic)","91 ",1,92
2017-04-19,"GA 642","CGK3-UPG
(Domestic)","155 ",1,156
2017-04-19,"GA 604","CGK3-UPG
(Domestic)","117 ",0,117
2017-04-19,"GA 608","CGK3-UPG
(Domestic)","151 ",6,157
2017-04-19,"GA 610","CGK3-UPG
(Domestic)","145 ",14,159
2017-04-19,"GA 612","CGK3-UPG
(Domestic)","167 ",16,183
2017-04-19,"GA 616","CGK3-UPG
(Domestic)","145 ",15,160
2017-04-19,"GA 618","CGK3-UPG
(Domestic)","145 ",10,155
2017-04-19,"GA 654","CGK3-UPG
(Domestic)","145 ",1,146
2017-04-19,"GA 640","CGK3-UPG
(Domestic)","124 ",10,134
2017-04-19,"GA 650","CGK3-UPG
(Domestic)","133 ",22,155
